"PrimaryKey","Annual_Forb","Annual_Forb_Exo","Annual_Forb_Exo_Inv","Annual_Forb_Exo_Inv_Nox","Annual_Graminoid","Annual_Graminoid_Exo","Annual_Graminoid_Exo_Inv","Annual_Graminoid_Exo_Inv_Nox","Annual_Graminoid_Nox","Annual_Sedge","Perennial_Forb","Perennial_Forb_Exo","Perennial_Forb_Exo_Inv","Perennial_Forb_Exo_Inv_Nox","Perennial_Graminoid","Perennial_Graminoid_Exo","Perennial_Graminoid_Exo_Inv","Perennial_Graminoid_Exo_Inv_Nox","Perennial_Shrub","Perennial_SubShrub","Perennial_Succulent","Perennial_Tree","Perennial_Tree_Exo_Inv_Nox","Nox","Inv","Exo","Nat","NatHerb","NatWoody","S","GapLg","TotalFoliar","Count","NatCount","max_height"
"1709070927436892017-09-01",0.666666666666667,0,0,0,2.66666666666667,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,38.6666666666667,0,0.666666666666667,4,0,0,0,0,47.3333333333333,4,43.3333333333333,30.6666666666667,41.1466666666667,43.3333333333333,26,25,84.9
"17090813301867912017-09-01",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,10,2,8,81,90.8,9.66666666666667,17,17,14.5
"1709091443217432017-09-01",0.666666666666667,0,0,0,0,0,0,0,0,0,2,0,0,0,15.3333333333333,0,0,0,22,10.6666666666667,0,0.666666666666667,0,0,0,0,51.3333333333333,18,33.3333333333333,10.6666666666667,34.4133333333333,45.3333333333333,30,30,48.0357142857143
"17091011184755522017-09-01",0,0,0,0,1.33333333333333,0,0,0,0,0,10,0,0,0,4.66666666666667,0,0,0,28,20,0.666666666666667,0,0,0,0,0,64.6666666666667,16,48.6666666666667,16,24.2133333333333,50.6666666666667,34,34,60.551724137931
"17091108230060032017-09-01",0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,20,0,4,0,0,0,0,0,24.6666666666667,0.666666666666667,24,4.66666666666667,63.8133333333333,24.6666666666667,27,27,46.3
"17091114580161472017-09-01",0.333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21.6666666666667,2,0,0,0,0,0,0,25,1.33333333333333,23.6666666666667,64.6666666666667,72.4,23.6666666666667,11,11,23.7666666666667
"17091207435366832017-09-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,24,0,24,44,65.6266666666667,24,24,24,41.1666666666667
"17091209432316282017-09-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,16,0,16,28,74.1066666666667,16,10,10,19.9
"17091213161972592017-09-01",0.666666666666667,0,0,0,6,0,0,0,0,0,0,0,0,0,2.66666666666667,0,0,0,16.6666666666667,0.666666666666667,6,5.33333333333333,0,0,0,0,38,9.33333333333333,28.6666666666667,40.6666666666667,37.4933333333333,35.3333333333333,22,22,72.8
"17091216050237682017-09-01",0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,6.66666666666667,0,0,0,23.6666666666667,0.333333333333333,0,0,0,0,0,0,31,7,24,1.33333333333333,55.7066666666667,29.6666666666667,32,32,36.7666666666667
"17091515141124552017-09-01",8.66666666666667,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3333333333333,0.666666666666667,0,1.33333333333333,0,0,0,0,29.3333333333333,10,19.3333333333333,50.6666666666667,51.2133333333333,26.6666666666667,20,20,35.1333333333333
"17091807354794372017-09-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33333333333333,0,0,0,12.3333333333333,0,0,0,0,0,0,0,19.6666666666667,7.33333333333333,12.3333333333333,14,73.4,19,21,21,25.7333333333333
"17091809452819232017-09-01",0.666666666666667,0,0,0,0,0,0,0,0,0,10.3333333333333,0,0,0,6,0,0,0,9.66666666666667,0,0.333333333333333,0,0,0,0,0,27,17,10,30.3333333333333,65.4533333333333,23.6666666666667,23,23,22.6
"17091814575453992017-09-01",0.666666666666667,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0,21,0,0,0,9,0.666666666666667,0,0,0,0,0,0,33.6666666666667,24,9.66666666666667,50,51.7733333333333,32.3333333333333,27,26,28.5666666666667
"1709220827555802017-09-01",0.333333333333333,0,0,0,2.66666666666667,0,0,0,0,0,3,0,0,0,83,0,0,0,0,4,1.33333333333333,0,0,0,0,0,94.3333333333333,89,5.33333333333333,6.66666666666667,0,79.6666666666667,23,22,58.6666666666667
"17092211134033552017-09-01",0,0,0,0,0,0,0,0,0,0,5,0,0,0,61,0,0,0,0.333333333333333,18,0,0,0,0,0,0,84.3333333333333,66,18.3333333333333,12.6666666666667,0,73.3333333333333,27,25,39.3666666666667
"17092211440696192017-09-01",0.333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,47.3333333333333,2.66666666666667,1.66666666666667,0,0,0,0,0,53,1.33333333333333,51.6666666666667,1.33333333333333,35.2533333333333,48,28,28,61
"17092212034618812017-09-01",9,0,0.666666666666667,0,5.33333333333333,0,1.33333333333333,0,0,0,2.66666666666667,0,0,0,72.3333333333333,0,0,0,0.333333333333333,0,0,0,0,0,2,0,89.6666666666667,89.3333333333333,0.333333333333333,21.6666666666667,5.25333333333333,71.3333333333333,54,52,39.1666666666667
"17092310082520442017-09-01",0,0,0,0,7.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,0,0,9.33333333333333,0,0,0,0,50,7.33333333333333,42.6666666666667,17.3333333333333,39.7333333333333,42,21,20,128.827586206897
"17092310360289522017-09-01",1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3.33333333333333,1.33333333333333,2,22,97.4,3.33333333333333,18,18,1.33333333333333
"17092311062655072017-09-01",4.66666666666667,0,0,0,10,0,0,0,0,0,22,0,0,0,0.666666666666667,0,0,0,14.6666666666667,0,1.33333333333333,15.3333333333333,0,0,0,0,68.6666666666667,37.3333333333333,31.3333333333333,12,22.4266666666667,58.6666666666667,20,19,88.4666666666667
"17092311233815812017-09-01",1.33333333333333,0,0,0,14.6666666666667,0,0,0,0,0,0.666666666666667,0,0,0,1.33333333333333,0,0,0,10,0,0,0,0,0,0,0,28,18,10,54.6666666666667,50.52,27.3333333333333,23,22,13.4666666666667
"17092313374068112017-09-01",4.66666666666667,0,0,0,14.6666666666667,0,0,0,0,0,4,0,0,0,0,0,0,0,26.6666666666667,0,0,0,0,0,0,0,50,23.3333333333333,26.6666666666667,35.3333333333333,40.68,43.3333333333333,21,20,59.5666666666667
"17092511000145852017-09-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3333333333333,0,0,8,0,0,0,0,33.3333333333333,0,33.3333333333333,50,62.2266666666667,32.6666666666667,9,9,54.5333333333333
"17092515443136452017-09-01",0,0,0,0,0,0,0,0,0,0,4,0,0,0,48.3333333333333,0,0,0,9.66666666666667,0,0,0,0,0,0,0,62,52.3333333333333,9.66666666666667,28.6666666666667,25.5866666666667,55,25,25,55.59375
"17100209392270302017-09-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3333333333333,0,0,0,11.6666666666667,0.333333333333333,0,0,0,0,0,0,35.3333333333333,23.3333333333333,12,33.6666666666667,42.3466666666667,30.3333333333333,23,23,26.8333333333333
"17100213273148712017-09-01",2,0,0,0,2.66666666666667,0,0,0,0,0,3,0,0,0,29.3333333333333,0,1,0,14.6666666666667,1,3.33333333333333,7,0,0,1,0,63,37,26,1,17.68,54,61,60,105.833333333333
"17100314422263752017-09-01",7.66666666666667,0,0,0,33,0,0,0,0,0,3,0,0,0,0,0,0,0,17.6666666666667,0,0,0,0,0,0,0,61.3333333333333,43.6666666666667,17.6666666666667,7,39.4266666666667,50,21,21,37.5666666666667
"17100608553341972017-09-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.6666666666667,0,0,0,4.66666666666667,0,0,0,0,0,0,0,53.3333333333333,48.6666666666667,4.66666666666667,44.6666666666667,40.7866666666667,49.6666666666667,19,19,31.1333333333333
"17100808351239492017-09-01",0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,30.6666666666667,0,0,0,0,0,0,0,32,1.33333333333333,30.6666666666667,2.33333333333333,61.8266666666667,28.3333333333333,23,23,41.7
"17100809103967162017-09-01",1.66666666666667,0,0.666666666666667,0,3,0,0,0,0,0,0,0,0,0,25.3333333333333,0,0,0,22.3333333333333,1.33333333333333,0,0,0,0,0.666666666666667,0,53.6666666666667,30,23.6666666666667,49,50.1066666666667,43.3333333333333,17,16,72.1
"17100810032860442017-09-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.33333333333333,0,0,0,0,0,0,23.3333333333333,0,23.3333333333333,9.33333333333333,63.28,20.3333333333333,19,19,15.6666666666667
"17100814085527592017-09-01",0,0,0,0,0,0,0,0,0,0,2.66666666666667,0,0,0,60.6666666666667,0,0,0,31.3333333333333,0,0,0,0,0,0,0,94.6666666666667,63.3333333333333,31.3333333333333,18,12.96,76.6666666666667,33,32,77.3333333333333
"17100816023552872017-09-01",0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.66666666666667,0,0,0,0,0,0,12,0.333333333333333,11.6666666666667,74.3333333333333,84.8133333333333,12.6666666666667,17,16,15.5333333333333
"17101616020163562017-09-01",1.33333333333333,0,0,0,7,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,11,0.333333333333333,4.33333333333333,0,0,0,0,0,24.3333333333333,8.66666666666667,15.6666666666667,52.3333333333333,76.28,24.6666666666667,22,21,28.8333333333333
"17102023321729122017-09-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,16,0.666666666666667,0,0,0,0,0,0,18,1.33333333333333,16.6666666666667,7.33333333333333,68.24,16.6666666666667,17,17,26.6
"17102023393471382017-09-01",1.33333333333333,0,0,0,2.66666666666667,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,20,0,0,0,0,0,0,0,24.6666666666667,4.66666666666667,20,10.6666666666667,72.2933333333333,22.6666666666667,17,16,38.3333333333333
"17102023405170292017-09-01",4.66666666666667,0,0,0,9.33333333333333,0,0,0,0,0,2.66666666666667,0,0,0,31.3333333333333,0,0,0,20,2,0,0,0,0,0,0,70,48,22,0.666666666666667,10.6133333333333,58.6666666666667,29,28,65.1666666666667
"17102023415216602017-09-01",0,0,0,0,0.666666666666667,0,0,0,0,0,0.666666666666667,0,0,0,1.33333333333333,0,0,0,36.6666666666667,0,0,0,0,0,0,0,39.3333333333333,2.66666666666667,36.6666666666667,6.66666666666667,51.0133333333333,36,29,28,48.2666666666667
"17102023445420052017-09-01",10,0,0,0,4,0,0,0,0,0,8,0,0,0,4,0,0,0,4,0,2,1.33333333333333,0,0,0,0,33.3333333333333,26,7.33333333333333,2.66666666666667,18.88,28.6666666666667,37,37,29.6
"17102023470913372017-09-01",0,0,0,0,16,0,0,0,0,0,0,0,0,0,12,0,0,0,13.3333333333333,0,0,0,0,0,0,0,41.3333333333333,28,13.3333333333333,4,20.5333333333333,38,16,15,43.0666666666667
"17102023472868672017-09-01",0.666666666666667,0,0.666666666666667,0,10.6666666666667,0,0,0,0,0,4.66666666666667,0,0,0,0,0,0,0,4.66666666666667,0,0,0,0,0,0.666666666666667,0,20.6666666666667,16,4.66666666666667,6,36.4533333333333,25.3333333333333,13,12,21.9
"17102023493897222017-09-01",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6666666666667,0,0,0,0,0,0,0,26.6666666666667,2,24.6666666666667,26.6666666666667,58.96,26,18,17,32.8333333333333
"17102023503629552017-09-01",1.33333333333333,0,0,0,9.33333333333333,0,0,0,0,0,0,0,0,0,2,0,0,0,11.3333333333333,0,0.666666666666667,0,0,0,0,0,24.6666666666667,12.6666666666667,12,19.3333333333333,66.8266666666667,22.6666666666667,21,20,22.6333333333333
"17102118540241582017-09-01",0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,28,0,0,0,6,1.33333333333333,5.66666666666667,0,0,0,0,0,42.3333333333333,29.3333333333333,13,4.33333333333333,41.1466666666667,36.3333333333333,42,42,54.7333333333333
"17102307510133062017-09-01",4.66666666666667,0,0,0,7.33333333333333,0,0,0,0,0,2,0,0,0,4,0,0,0,16.3333333333333,0,0,0,0,0,0,0,34.3333333333333,18,16.3333333333333,2.33333333333333,59.8533333333333,26.6666666666667,62,62,21.9
"1710230836311152017-09-01",0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,3.66666666666667,0,0,0,19,16.6666666666667,2.66666666666667,3,0,0,0,0,45.3333333333333,4,41.3333333333333,34.6666666666667,19.2933333333333,39,31,31,42.9333333333333
"17102310064053812017-09-01",0.333333333333333,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,11.6666666666667,1,0,0,0,0,0,0,13.6666666666667,1,12.6666666666667,81.6666666666667,86.44,12,16,16,11.0333333333333
"17102310271841322017-09-01",0,0,0,0,1,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,2,3.33333333333333,0,0,0,0,0,0,6.66666666666667,1.33333333333333,5.33333333333333,81,93.2666666666667,6.66666666666667,17,17,6.86666666666667
"17102310451212652017-09-01",11.3333333333333,0,0.333333333333333,0,19.3333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,4.66666666666667,0,3.33333333333333,0,0,0,0.333333333333333,0,39.6666666666667,31.6666666666667,8,56.6666666666667,36.5866666666667,33.6666666666667,23,22,30.9
"17102311070931422017-09-01",0,0,0,0,0.666666666666667,0,0,0,0,0,1.66666666666667,0,0,0,26.3333333333333,0,0,0,27.6666666666667,0.666666666666667,1.33333333333333,0,0,0,0,0,58.3333333333333,28.6666666666667,29.6666666666667,1.33333333333333,13.92,50,34,34,36.5666666666667
"17102312015948222017-09-01",0.666666666666667,0,1.66666666666667,0,0.333333333333333,0,0,0,0,0,2,0,0,0,0,0,0,0,11.3333333333333,0,0,0,0,0,1.66666666666667,0,14.3333333333333,3,11.3333333333333,66,74.9066666666667,15,19,18,23
"1710300819142502017-09-01",0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,57.3333333333333,0,0,0,0,2.33333333333333,0,0,0,0,0,0,60,57.6666666666667,2.33333333333333,24,20.08,54.3333333333333,31,31,32.5333333333333
"17103012585095442017-09-01",1.33333333333333,0,0,0,0,0,0,0,0,0,6,0,0,0,59.6666666666667,0,0,0,4.33333333333333,2,0.666666666666667,0,0,0,0,0,74,67,7,4.66666666666667,14.1466666666667,64.3333333333333,42,42,51.4
"17110115314049412017-09-01",1,0,0,0,9.66666666666667,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,5,0,0.666666666666667,0,0,0,0,0,16.6666666666667,11,5.66666666666667,16.6666666666667,79.9733333333333,15,21,21,20.4
"17110616112979972017-09-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3333333333333,2.66666666666667,0,0,0,0,0,0,19,0,19,60.6666666666667,75.2133333333333,20,13,13,25.5
"17110811013456452017-09-01",3.66666666666667,0,0,0,11.6666666666667,0,2,0,0,0,1.33333333333333,0,0,0,59,0,0,0,0,0,0,0,0,0,2,0,75.6666666666667,75.6666666666667,0,16,1.8,67.6666666666667,23,21,43.7
"17110812471081502017-09-01",0.333333333333333,0,0,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0,0,0,78.6666666666667,0,0,0,0,0,0,0,0,0,0,0,80,80,0,14.3333333333333,11.72,79,28,25,52.6666666666667
"17110814135644082017-09-01",1.66666666666667,0,1,0,0,0,0,0,0,0,2.33333333333333,0,0,0,25,0,0,0,1.33333333333333,10.3333333333333,0,0,0,0,1,0,40.6666666666667,29,11.6666666666667,41.3333333333333,36.9333333333333,38.6666666666667,41,40,22.6
"17110814241992362017-09-01",4.33333333333333,0,7,0,0,0,0,0,0,0,4,0,0,0,34,0,2.33333333333333,0,7.33333333333333,6.66666666666667,0.333333333333333,0,0,0,9.33333333333333,0,56.6666666666667,42.3333333333333,14.3333333333333,15,32.64,46,40,38,29.5
"17110814514395292017-09-01",0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,23.3333333333333,0.333333333333333,23,12.6666666666667,70.9333333333333,23,8,8,45.1333333333333
"17111313043229692017-09-01",0,0,0,0,0,0,0,0,0,0,8,0,0,0,38.6666666666667,0,0,0,14.3333333333333,2.33333333333333,1.66666666666667,2.33333333333333,0,0,0,0,67.3333333333333,46.6666666666667,20.6666666666667,4,16.6533333333333,57.3333333333333,64,64,52.1333333333333
"17111714051770062017-09-01",3.33333333333333,0,47,0,15.6666666666667,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,15.3333333333333,1,0,8,0,0,47.6666666666667,0,43.3333333333333,19,24.3333333333333,8.66666666666667,14.16,68.3333333333333,33,31,79.0666666666667
"17111816320841742017-09-01",10.6666666666667,0,0,0,28.3333333333333,0,0,0,0,0,2.33333333333333,0,0,0,3,0,0,0,14,0.666666666666667,0,0,0,0,0,0,59,44.3333333333333,14.6666666666667,43.6666666666667,31.9466666666667,49.3333333333333,30,30,32.6333333333333
"17112007395653062017-09-01",6.66666666666667,0,0,0,21.3333333333333,0,0,0,0,0,0,0,0,0,29.3333333333333,0,0,0,4.66666666666667,1.66666666666667,0,0,0,0,0,0,63.6666666666667,57.3333333333333,6.33333333333333,5.33333333333333,42.92,55.6666666666667,43,43,33.5666666666667
"17113016121217952017-09-01",0.333333333333333,0,0,0,0,0,0,0,0,0,9,0,0,0,28.3333333333333,0,0,0,9.66666666666667,1.33333333333333,1,0,0,0,0,0,49.6666666666667,37.6666666666667,12,2,22.7733333333333,39.3333333333333,43,43,35.1
"17120108013662422017-09-01",1,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66666666666667,0,0,0,0,0,0,0,7,1.33333333333333,5.66666666666667,12.6666666666667,89.5866666666667,7,24,24,10.2
"17120109184541602017-09-01",17,0,0.333333333333333,0,9.66666666666667,0,0,0,0,0,1.33333333333333,0,0,0,1.66666666666667,0,0,0,16.6666666666667,3.33333333333333,0,0,0,0,0.333333333333333,0,49.6666666666667,29.6666666666667,20,43,54.1333333333333,40.3333333333333,36,35,49.1333333333333
"17120113560428622017-09-01",0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,13.3333333333333,1.33333333333333,12,75.3333333333333,84.3466666666667,13,8,8,19.6666666666667
"17120319172360002017-09-01",5.66666666666667,0,0,0,18,0,0,0,0,0,4,0,0,0,0.666666666666667,0,0,0,13.6666666666667,2.33333333333333,0,0,0,0,0,0,44.3333333333333,28.3333333333333,16,16,36.2,39.6666666666667,25,25,28.0333333333333
"17120408421048582017-09-01",30.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,7.66666666666667,0,7,0,0,0,0,0,48.3333333333333,33.6666666666667,14.6666666666667,37,22.1466666666667,43,20,20,57.2333333333333
"17120410561463082017-09-01",37.3333333333333,0,0,0,6.66666666666667,0,0,0,0,0,0,0,0,0,2,0,0,0,22.3333333333333,0,0,0,0,0,0,0,68.3333333333333,46,22.3333333333333,36.6666666666667,19.6266666666667,57.3333333333333,26,24,48.8
"17120614042441072017-09-01",4,0,0,0,32.3333333333333,0,0,0,0,0,6.33333333333333,0,0,0,7,0,0,0,22.3333333333333,5.33333333333333,0,0,0,0,0,0,77.3333333333333,49.6666666666667,27.6666666666667,29.6666666666667,18.2533333333333,57.3333333333333,34,34,38.2333333333333
"17120616422840332017-09-01",0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,33.6666666666667,6.33333333333333,0,0,0,0,0,0,47,7,40,1,37.3066666666667,36.6666666666667,36,36,55.1333333333333
"17120707534774512017-09-01",2,0,0,0,3.66666666666667,0,0,0,0,0,0,0,0,0,47.6666666666667,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,54,53.3333333333333,0.666666666666667,34.3333333333333,19.9866666666667,52.3333333333333,29,28,35.8
"17120708540421792017-09-01",4,0,0,0,0.333333333333333,0,0,0,0,0,5.33333333333333,0,0,0,5.33333333333333,0,0,0,16.6666666666667,0,3.33333333333333,0,0,0,0,0,35,15,20,14,57.0266666666667,26.3333333333333,21,21,24.9
"17120709325055792017-09-01",0,0,0,0,4,0,0.666666666666667,0,0,0,2.33333333333333,0,0,0,33.6666666666667,0,0,0,3.66666666666667,2.66666666666667,0.333333333333333,0,0,0,0.666666666666667,0,46.6666666666667,40,6.66666666666667,12,30.4666666666667,41.6666666666667,41,39,36.8666666666667
"17120710130815002017-09-01",3,0,0,0,27,0,0,0,0,0,14,0,0,0,1,0,0,0,18,0,0.666666666666667,0,0,0,0,0,63.6666666666667,45,18.6666666666667,6.66666666666667,10.7066666666667,51.3333333333333,28,28,37.1666666666667
"17120711082878692017-09-01",0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,18,4.33333333333333,0,0,0,0,0,0,35.3333333333333,13,22.3333333333333,4.33333333333333,29.6133333333333,31,54,53,31.2666666666667
"17120712004655932017-09-01",0,0,0,0,0,0,0,0,0,0,3.66666666666667,0,0,0,42,0,2.33333333333333,0,43.3333333333333,1.33333333333333,2.33333333333333,0,0,0,2.33333333333333,0,92.6666666666667,45.6666666666667,47,1.33333333333333,12.24,69.6666666666667,59,58,69.2666666666667
"17120712441691032017-09-01",1.33333333333333,0,0,0,1.33333333333333,0,0.333333333333333,0,0,0,6.66666666666667,0,0,0,34,0,4.66666666666667,0,15,0.666666666666667,3.33333333333333,8.33333333333333,0,0,5,0,70.6666666666667,43.3333333333333,27.3333333333333,10,20.56,62,59,56,75.3666666666667
"17120713220934652017-09-01",3,0,0,0,0.333333333333333,0,0,0,0,0,17,0,0,0,17.3333333333333,0,0,0,21.6666666666667,2,11,0,0,0,0,0,72.3333333333333,37.6666666666667,34.6666666666667,1,12.72,55.6666666666667,62,62,44.7
"17120714123799902017-09-01",4.66666666666667,0,0,0,0,0,0,0,0,0,1.66666666666667,0,0,0,10.3333333333333,0,0,0,15.6666666666667,0.666666666666667,0,0,0,0,0,0,33,16.6666666666667,16.3333333333333,7,49.1733333333333,28,47,47,29.9666666666667
"17121909052419942017-09-01",0.333333333333333,0,0,0,1.33333333333333,0,0,0,0,0,5.66666666666667,0,0,0,43,0,1,0,20.3333333333333,1.66666666666667,0.666666666666667,0,0,0,1,0,73,50.3333333333333,22.6666666666667,5,17.2533333333333,55,54,53,50.9
"17121912332668922017-09-01",11.3333333333333,0,0,0,4.66666666666667,0,0,0,0,0,0,0,0,0,7,0,0,0,7,2,0,0,0,0,0,0,32,23,9,31.3333333333333,69.2666666666667,31.3333333333333,32,31,27.5333333333333
"17121913294110702017-09-01",2.33333333333333,0,0,0,0,0,0,0,0,0,2,0,0,0,31.6666666666667,0,29,0,42,0.666666666666667,5.33333333333333,0,0,0,29,0,84,36,48,0.666666666666667,3.14666666666667,81.6666666666667,57,56,78.1666666666667
"17121914180733002017-09-01",3.33333333333333,0,0,0,16,0,0,0,0,0,1.66666666666667,0,0,0,3.66666666666667,0,0.333333333333333,0,22.6666666666667,8.33333333333333,0.333333333333333,0,0,0,0.333333333333333,0,56,24.6666666666667,31.3333333333333,3.33333333333333,38.64,39.3333333333333,30,28,29.3666666666667
"17121914572277772017-09-01",0.333333333333333,0,3.33333333333333,0,25,0,0,0,0,0,2.66666666666667,0,0,0,34.3333333333333,0,0,0,7.66666666666667,1.66666666666667,0.333333333333333,0,0,0,3.33333333333333,0,72,62.3333333333333,9.66666666666667,1.33333333333333,10.3866666666667,63,32,31,42.5
"18010208375744432017-09-01",0.666666666666667,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,60.3333333333333,0,0,0,4.33333333333333,3.66666666666667,0,0,0,0,0,0,69.6666666666667,61.6666666666667,8,4.66666666666667,17.0666666666667,65,39,39,42.7666666666667
"18010308093494312017-09-01",0,0,0,0,0.333333333333333,0,0,0,0,0,1,0,0,0,31,0,7.33333333333333,0,50,0,5.33333333333333,0.666666666666667,0,0,7.33333333333333,0,88.3333333333333,32.3333333333333,56,0.333333333333333,14.76,71.6666666666667,43,42,80.2333333333333
"18010407164069142017-09-01",0.666666666666667,0,0,0,10.6666666666667,0,0.333333333333333,0,0,0,3,0,0,0,27.3333333333333,0,0,0,26,1.66666666666667,0,0,0,0,0.333333333333333,0,69.3333333333333,41.6666666666667,27.6666666666667,41,49.1866666666667,49.6666666666667,39,38,45.3333333333333
"1801041148192262017-09-01",1.66666666666667,0,0,0,4.66666666666667,0,0,0,0,0,1.33333333333333,0,0,0,11.3333333333333,0,0,0,28,0,1,0,0,0,0,0,48,19,29,0.333333333333333,44.0533333333333,42,34,34,46.2333333333333
"18010416171778082017-09-01",24.6666666666667,0,0,0,1,0,0,0,0,0,25,0,0,0,19.3333333333333,0,0,0,10.3333333333333,0,0.333333333333333,12,0,0,0,0,92.6666666666667,70,22.6666666666667,4,6.37333333333333,71.6666666666667,44,44,126.833333333333
"1801050800368442017-09-01",10.3333333333333,0,0,0,31.6666666666667,0,0,0,0,2,0,0,0,0,8.66666666666667,0,0,0,30,1,0,0,0,0,0,0,83.6666666666667,52.6666666666667,31,21.6666666666667,22.84,65.6666666666667,22,21,52
"1801050806219792017-09-01",0.333333333333333,0,0,0,2.33333333333333,0,0,0,0,0,0.333333333333333,0,0,0,5.66666666666667,0,0.666666666666667,0,10.3333333333333,0,0,0,0,0,0.666666666666667,0,19,8.66666666666667,10.3333333333333,7,77.0933333333333,15.3333333333333,24,23,22.7
"18010508303074152017-09-01",13.3333333333333,0,0,0,15.3333333333333,0,0.333333333333333,0,0,0,3,0,0,0,14.6666666666667,0,0,0,0.333333333333333,3.33333333333333,0,0,0,0,0.333333333333333,0,50,46.3333333333333,3.66666666666667,25.3333333333333,32.7066666666667,47,31,30,33.3
"18010509144649772017-09-01",0,0,0,0,3,0,0,0,0,0,0,0,0,0,47,0,0,0,4,0,0.666666666666667,0,0,0,0,0,54.6666666666667,50,4.66666666666667,30,35.4666666666667,48.6666666666667,28,26,45.4
